Serial_Number,Campaign_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Reporting_Date,Category
202011220004701,股市爆料同學會_理財受眾A(非儲備受眾)_20201105,APP_INSTALLS,3,,,,,,20201122,FB
202011220004702,股市爆料同學會_理財受眾A(非儲備受眾)_20201106,APP_INSTALLS,5,,,,,,20201122,FB
202011220004703,2020Q4林恩如_實戰班講座_轉換,CONVERSIONS,4100,,8.0,44164.0,,,20201122,FB
202011220004704,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,APP_INSTALLS,158,11.0,,,,,20201122,FB
202011220004705,20201110_艾蜜莉下載_Android_自動化廣告_軟體,APP_INSTALLS,326,26.0,2.0,5988.0,,,20201122,FB
202011220004706,期貨電子盤_下載_IOS,APP_INSTALLS,149,5.0,,,,,20201122,FB
202011220004707,期貨電子盤_下載_Android,APP_INSTALLS,14,1.0,,,,,20201122,FB
202011220004708,期貨電子盤_下載_IOS,APP_INSTALLS,12,,,,,,20201122,FB
202011220004709,期貨電子盤_下載_Android,APP_INSTALLS,12,,,,,,20201122,FB
202011220004710,順流小畢_1113(轉換)_商務艙推廣,CONVERSIONS,188,,1.0,5810.0,,,20201122,FB
202011220004711,20201116_股人阿勳_下載_IOS_軟體,APP_INSTALLS,1499,77.0,,,,,20201122,FB
202011220004712,20201116_股人阿勳_下載_Android_軟體,APP_INSTALLS,1499,105.0,,,,,20201122,FB
202011220004713,20201119_阿格力_下載_Android,APP_INSTALLS,499,53.0,,,,,20201122,FB
202011220004714,20201119_阿格力_下載_IOS,APP_INSTALLS,497,25.0,,,,,20201122,FB
202011220004715,武財神_APP下載_Android_20201120_股票圖,APP_INSTALLS,0,,,,,,20201122,FB
202011220004716,武財神_APP下載_Android_20201120_自動化廣告_股票圖,APP_INSTALLS,7,1.0,,,,,20201122,FB
202011220004717,武財神_APP下載_iOS_20201120_自動化廣告_股票,APP_INSTALLS,0,,,,,,20201122,FB
202011220004718,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,APP_INSTALLS,295,41.0,,,,,20201122,FB
202011220004719,股市爆料同學會_大眾_20201120,APP_INSTALLS,361,38.0,,,,,20201122,FB
202011220004720,武財神_APP下載_iOS_20201120_股票圖,APP_INSTALLS,253,17.0,,,,,20201122,FB
202011220004721,股市爆料同學會_測試專用_20201120,APP_INSTALLS,452,53.0,,,,,20201122,FB
202011220004722,權證小哥_1120(轉換)_籌K銷售,CONVERSIONS,2009,,18.0,127132.0,,,20201122,FB
202011220004723,施雅棠_流量_導直播,LINK_CLICKS,486,,15.0,54712.0,,,20201122,FB
202011230004724,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,2927,368.0,4.0,12478.0,,,20201123,FB
202011230004725,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,248,15.0,,,,,20201123,FB
202011230004726,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,547,28.0,,,13.0,5530.0,20201123,FB
202011230004727,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,5,,,,,,20201123,FB
202011230004728,無聊詹_IOS_軟體,APP_INSTALLS,118,5.0,,,,,20201123,FB
202011230004729,無聊詹_AOS_軟體,APP_INSTALLS,119,18.0,,,,,20201123,FB
202011230004730,股市爆料同學會_大眾TA_20200915,APP_INSTALLS,16,2.0,,,,,20201123,FB
202011230004731,股市爆料同學會_再行銷_20200922,APP_INSTALLS,127,12.0,,,,,20201123,FB
202011230004732,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,1004,93.0,,,,,20201123,FB
202011230004733,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,356,28.0,,,,,20201123,FB
202011230004734,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,4,1.0,,,,,20201123,FB
202011230004735,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,0,,,,,,20201123,FB
202011230004736,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_iOS,APP_INSTALLS,4,3.0,,,,,20201123,FB
202011230004737,丹尼爾_AOS_下載_軟體,APP_INSTALLS,23,2.0,,,,,20201123,FB
202011230004738,丹尼爾_IOS_下載_軟體,APP_INSTALLS,59,5.0,,,,,20201123,FB
202011230004739,股市爆料同學會_CM粉專_20201014,APP_INSTALLS,7,,,,,,20201123,FB
202011230004740,股市爆料同學會_影片廣告(無設受眾)_20201015_iOS,APP_INSTALLS,19,3.0,,,,,20201123,FB
202011230004741,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,APP_INSTALLS,14,2.0,,,,,20201123,FB
202011230004742,第八屆大大工程師_20201020_陌生開發,LINK_CLICKS,973,,1.0,8388.0,,,20201123,FB
202011230004743,股市爆料同學會_影片廣告(無設受眾)_20201015_Android,APP_INSTALLS,12,2.0,,,,,20201123,FB
202011230004744,2020Q4林恩如_期指講座_轉換,CONVERSIONS,2556,,4.0,21081.0,,,20201123,FB
202011230004745,權證小哥_1023(轉換)_關鍵分點獨門解析講座,CONVERSIONS,792,,2.0,12159.0,,,20201123,FB
202011230004746,第八屆大大工程師_20201027_再行銷,LINK_CLICKS,615,,1.0,3590.0,,,20201123,FB
202011230004747,權證小哥_1029(觸及)_當沖實戰精華班,REACH,198,,1.0,3771.0,,,20201123,FB
202011230004748,2020 Q4 恩如LIKE,PAGE_LIKES,1200,,,,,,20201123,FB
202011230004749,第八屆大大工程師_20201103_精準組合,LINK_CLICKS,2034,,1.0,5808.0,,,20201123,FB
202011230004750,股市爆料同學會_理財受眾A(非儲備受眾)_20201105,APP_INSTALLS,9,,,,,,20201123,FB
202011230004751,股市爆料同學會_理財受眾A(非儲備受眾)_20201106,APP_INSTALLS,3,1.0,,,,,20201123,FB
202011230004752,2020Q4林恩如_實戰班講座_轉換,CONVERSIONS,4185,,11.0,63604.0,,,20201123,FB
202011230004753,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,APP_INSTALLS,233,26.0,,,1.0,390.0,20201123,FB
202011230004754,20201110_艾蜜莉下載_Android_自動化廣告_軟體,APP_INSTALLS,237,18.0,,,,,20201123,FB
202011230004755,期貨電子盤_下載_IOS,APP_INSTALLS,104,3.0,,,,,20201123,FB
202011230004756,期貨電子盤_下載_Android,APP_INSTALLS,7,1.0,,,,,20201123,FB
202011230004757,期貨電子盤_下載_IOS,APP_INSTALLS,1,,,,,,20201123,FB
202011230004758,期貨電子盤_下載_Android,APP_INSTALLS,6,,,,,,20201123,FB
202011230004759,順流小畢_1113(轉換)_商務艙推廣,CONVERSIONS,199,,2.0,12189.0,,,20201123,FB
202011230004760,20201119_阿格力_下載_Android,APP_INSTALLS,651,34.0,1.0,11888.0,,,20201123,FB
202011230004761,武財神_APP下載_Android_20201120_股票圖,APP_INSTALLS,0,,,,,,20201123,FB
202011230004762,武財神_APP下載_Android_20201120_自動化廣告_股票圖,APP_INSTALLS,7,,,,,,20201123,FB
202011230004763,武財神_APP下載_iOS_20201120_自動化廣告_股票,APP_INSTALLS,0,,,,,,20201123,FB
202011230004764,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,APP_INSTALLS,101,13.0,,,,,20201123,FB
202011230004765,股市爆料同學會_大眾_20201120,APP_INSTALLS,95,11.0,,,,,20201123,FB
202011230004766,武財神_APP下載_iOS_20201120_股票圖,APP_INSTALLS,252,9.0,,,,,20201123,FB
202011230004767,股市爆料同學會_測試專用_20201120,APP_INSTALLS,233,21.0,,,,,20201123,FB
202011230004768,權證小哥_1120(轉換)_籌K銷售,CONVERSIONS,2325,,32.0,177245.0,,,20201123,FB
202011230004769,施雅棠_流量_導直播,LINK_CLICKS,514,,3.0,17964.0,,,20201123,FB
202011230004770,第三屆大大PM營,LINK_CLICKS,686,,7.0,5888.0,,,20201123,FB
202011240004771,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,2808,346.0,1.0,5765.0,,,20201124,FB
202011240004772,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,259,26.0,,,,,20201124,FB
202011240004773,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,904,41.0,,,8.0,790.0,20201124,FB
202011240004774,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,8,,,,,,20201124,FB
202011240004775,無聊詹_IOS_軟體,APP_INSTALLS,163,6.0,,,,,20201124,FB
202011240004776,無聊詹_AOS_軟體,APP_INSTALLS,236,22.0,,,,,20201124,FB
202011240004777,股市爆料同學會_再行銷_20200922,APP_INSTALLS,23,1.0,,,,,20201124,FB
202011240004778,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,1005,88.0,,,,,20201124,FB
202011240004779,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,361,28.0,,,,,20201124,FB
202011240004780,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,4,2.0,,,,,20201124,FB
202011240004781,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,0,,,,,,20201124,FB
202011240004782,丹尼爾_AOS_下載_軟體,APP_INSTALLS,32,2.0,,,,,20201124,FB
202011240004783,丹尼爾_IOS_下載_軟體,APP_INSTALLS,118,5.0,1.0,1980.0,,,20201124,FB
202011240004784,股市爆料同學會_CM粉專_20201014,APP_INSTALLS,1,,,,,,20201124,FB
202011240004785,股市爆料同學會_影片廣告(無設受眾)_20201015_iOS,APP_INSTALLS,12,1.0,,,,,20201124,FB
202011240004786,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,APP_INSTALLS,21,4.0,,,,,20201124,FB
202011240004787,第八屆大大工程師_20201020_陌生開發,LINK_CLICKS,690,,1.0,12606.0,,,20201124,FB
202011240004788,股市爆料同學會_影片廣告(無設受眾)_20201015_Android,APP_INSTALLS,11,1.0,,,,,20201124,FB
202011240004789,2020Q4林恩如_期指講座_轉換,CONVERSIONS,2721,,5.0,16015.0,,,20201124,FB
202011240004790,權證小哥_1023(轉換)_關鍵分點獨門解析講座,CONVERSIONS,785,,4.0,19428.0,,,20201124,FB
202011240004791,第八屆大大工程師_20201027_再行銷,LINK_CLICKS,287,,,,,,20201124,FB
202011240004792,權證小哥_1029(觸及)_當沖實戰精華班,REACH,197,,,,,,20201124,FB
202011240004793,2020 Q4 恩如LIKE,PAGE_LIKES,1212,,,,,,20201124,FB
202011240004794,第八屆大大工程師_20201103_精準組合,LINK_CLICKS,1937,,,,,,20201124,FB
202011240004795,股市爆料同學會_理財受眾A(非儲備受眾)_20201105,APP_INSTALLS,10,,,,,,20201124,FB
202011240004796,股市爆料同學會_理財受眾A(非儲備受眾)_20201106,APP_INSTALLS,8,,,,,,20201124,FB
202011240004797,2020Q4林恩如_實戰班講座_轉換,CONVERSIONS,4122,,18.0,146325.0,,,20201124,FB
202011240004798,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,APP_INSTALLS,295,39.0,,,,,20201124,FB
202011240004799,20201110_艾蜜莉下載_Android_自動化廣告_軟體,APP_INSTALLS,182,24.0,,,,,20201124,FB
202011240004800,期貨電子盤_下載_IOS,APP_INSTALLS,68,,,,,,20201124,FB
202011240004801,期貨電子盤_下載_Android,APP_INSTALLS,4,,,,,,20201124,FB
202011240004802,順流小畢_1113(轉換)_商務艙推廣,CONVERSIONS,204,,2.0,3771.0,,,20201124,FB
202011240004803,20201119_阿格力_下載_Android,APP_INSTALLS,985,48.0,1.0,8388.0,,,20201124,FB
202011240004804,武財神_APP下載_Android_20201120_股票圖,APP_INSTALLS,0,,,,,,20201124,FB
202011240004805,武財神_APP下載_Android_20201120_自動化廣告_股票圖,APP_INSTALLS,2,,,,,,20201124,FB
202011240004806,武財神_APP下載_iOS_20201120_自動化廣告_股票,APP_INSTALLS,0,,,,,,20201124,FB
202011240004807,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,APP_INSTALLS,12,1.0,,,,,20201124,FB
202011240004808,股市爆料同學會_大眾_20201120,APP_INSTALLS,118,14.0,,,,,20201124,FB
202011240004809,武財神_APP下載_iOS_20201120_股票圖,APP_INSTALLS,174,3.0,1.0,1980.0,1.0,90.0,20201124,FB
202011240004810,股市爆料同學會_測試專用_20201120,APP_INSTALLS,556,56.0,,,,,20201124,FB
202011240004811,施雅棠_流量_導直播,LINK_CLICKS,447,,11.0,43713.0,,,20201124,FB
202011240004812,第三屆大大PM營,LINK_CLICKS,851,,,,,,20201124,FB
202011240004813,施雅棠_首購購買_1124,CONVERSIONS,2039,,22.0,122064.0,,,20201124,FB
202011240004814,權證小哥_1124(影片)_當沖實戰精華班,VIDEO_VIEWS,17,,1.0,3771.0,,,20201124,FB
202011240004815,權證小哥_1124(影片互動)_當沖實戰精華班,VIDEO_VIEWS,403,,14.0,101891.0,,,20201124,FB
202011240004816,20201124_股人阿勳_下載_Android_軟體,APP_INSTALLS,573,36.0,,,,,20201124,FB
202011240004817,20201124_股人阿勳_下載_IOS_軟體,APP_INSTALLS,573,23.0,,,,,20201124,FB
202011250004818,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,1682,198.0,1.0,3590.0,,,20201125,FB
202011250004819,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,293,27.0,,,,,20201125,FB
202011250004820,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,498,29.0,,,,,20201125,FB
202011250004821,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,7,1.0,,,,,20201125,FB
202011250004822,無聊詹_IOS_軟體,APP_INSTALLS,66,2.0,,,,,20201125,FB
202011250004823,無聊詹_AOS_軟體,APP_INSTALLS,169,10.0,2.0,2970.0,,,20201125,FB
202011250004824,股市爆料同學會_再行銷_20200922,APP_INSTALLS,40,7.0,,,,,20201125,FB
202011250004825,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,1284,105.0,,,2.0,780.0,20201125,FB
202011250004826,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,270,22.0,,,,,20201125,FB
202011250004827,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,3,,,,,,20201125,FB
202011250004828,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,0,,,,,,20201125,FB
202011250004829,丹尼爾_AOS_下載_軟體,APP_INSTALLS,33,1.0,,,,,20201125,FB
202011250004830,丹尼爾_IOS_下載_軟體,APP_INSTALLS,54,2.0,,,,,20201125,FB
202011250004831,股市爆料同學會_CM粉專_20201014,APP_INSTALLS,7,,,,,,20201125,FB
202011250004832,股市爆料同學會_影片廣告(無設受眾)_20201015_iOS,APP_INSTALLS,2,,,,,,20201125,FB
202011250004833,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,APP_INSTALLS,8,2.0,,,,,20201125,FB
202011250004834,第八屆大大工程師_20201020_陌生開發,LINK_CLICKS,692,,,,,,20201125,FB
202011250004835,股市爆料同學會_影片廣告(無設受眾)_20201015_Android,APP_INSTALLS,3,1.0,,,,,20201125,FB
202011250004836,2020Q4林恩如_期指講座_轉換,CONVERSIONS,3492,,4.0,20756.0,,,20201125,FB
202011250004837,權證小哥_1023(轉換)_關鍵分點獨門解析講座,CONVERSIONS,820,,8.0,46282.0,,,20201125,FB
202011250004838,第八屆大大工程師_20201027_再行銷,LINK_CLICKS,300,,,,,,20201125,FB
202011250004839,權證小哥_1029(觸及)_當沖實戰精華班,REACH,201,,1.0,8888.0,,,20201125,FB
202011250004840,2020 Q4 恩如LIKE,PAGE_LIKES,1199,,,,,,20201125,FB
202011250004841,第八屆大大工程師_20201103_精準組合,LINK_CLICKS,1979,,,,,,20201125,FB
202011250004842,股市爆料同學會_理財受眾A(非儲備受眾)_20201105,APP_INSTALLS,5,,,,,,20201125,FB
202011250004843,股市爆料同學會_理財受眾A(非儲備受眾)_20201106,APP_INSTALLS,5,,,,,,20201125,FB
202011250004844,2020Q4林恩如_實戰班講座_轉換,CONVERSIONS,2021,,10.0,54151.0,,,20201125,FB
202011250004845,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,APP_INSTALLS,438,36.0,,,,,20201125,FB
202011250004846,20201110_艾蜜莉下載_Android_自動化廣告_軟體,APP_INSTALLS,175,20.0,,,,,20201125,FB
202011250004847,期貨電子盤_下載_IOS,APP_INSTALLS,38,,,,,,20201125,FB
202011250004848,期貨電子盤_下載_Android,APP_INSTALLS,4,,,,,,20201125,FB
202011250004849,順流小畢_1113(轉換)_商務艙推廣,CONVERSIONS,206,,2.0,9387.0,,,20201125,FB
202011250004850,20201119_阿格力_下載_Android,APP_INSTALLS,907,39.0,,,,,20201125,FB
202011250004851,武財神_APP下載_Android_20201120_股票圖,APP_INSTALLS,62,6.0,,,,,20201125,FB
202011250004852,武財神_APP下載_Android_20201120_自動化廣告_股票圖,APP_INSTALLS,6,,,,,,20201125,FB
202011250004853,武財神_APP下載_iOS_20201120_自動化廣告_股票,APP_INSTALLS,14,,,,,,20201125,FB
202011250004854,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,APP_INSTALLS,116,17.0,,,,,20201125,FB
202011250004855,股市爆料同學會_大眾_20201120,APP_INSTALLS,284,50.0,,,,,20201125,FB
202011250004856,武財神_APP下載_iOS_20201120_股票圖,APP_INSTALLS,29,,,,,,20201125,FB
202011250004857,股市爆料同學會_測試專用_20201120,APP_INSTALLS,343,47.0,,,,,20201125,FB
202011250004858,第三屆大大PM營,LINK_CLICKS,926,,,,,,20201125,FB
202011250004859,施雅棠_首購購買_1124,CONVERSIONS,2136,,18.0,105133.0,,,20201125,FB
202011250004860,權證小哥_1124(影片互動)_當沖實戰精華班,VIDEO_VIEWS,895,,42.0,230365.0,,,20201125,FB
202011250004861,20201124_股人阿勳_下載_Android_軟體,APP_INSTALLS,985,39.0,,,,,20201125,FB
202011250004862,20201124_股人阿勳_下載_IOS_軟體,APP_INSTALLS,1380,61.0,,,,,20201125,FB
202011260004863,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,870,98.0,3.0,17607.0,,,20201126,FB
202011260004864,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,785,67.0,,,,,20201126,FB
202011260004865,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,735,36.0,1.0,,11.0,3950.0,20201126,FB
202011260004866,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,0,,,,,,20201126,FB
202011260004867,無聊詹_IOS_軟體,APP_INSTALLS,89,5.0,,,,,20201126,FB
202011260004868,無聊詹_AOS_軟體,APP_INSTALLS,169,14.0,,,,,20201126,FB
202011260004869,股市爆料同學會_再行銷_20200922,APP_INSTALLS,41,5.0,,,,,20201126,FB
202011260004870,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,641,45.0,,,1.0,390.0,20201126,FB
202011260004871,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,163,12.0,,,,,20201126,FB
202011260004872,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,2,1.0,,,,,20201126,FB
202011260004873,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,0,,,,,,20201126,FB
202011260004874,丹尼爾_AOS_下載_軟體,APP_INSTALLS,14,1.0,,,,,20201126,FB
202011260004875,丹尼爾_IOS_下載_軟體,APP_INSTALLS,40,3.0,,,,,20201126,FB
202011260004876,股市爆料同學會_CM粉專_20201014,APP_INSTALLS,2,,,,,,20201126,FB
202011260004877,股市爆料同學會_影片廣告(無設受眾)_20201015_iOS,APP_INSTALLS,4,2.0,,,,,20201126,FB
202011260004878,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,APP_INSTALLS,6,,,,,,20201126,FB
202011260004879,第八屆大大工程師_20201020_陌生開發,LINK_CLICKS,700,,1.0,3590.0,,,20201126,FB
202011260004880,股市爆料同學會_影片廣告(無設受眾)_20201015_Android,APP_INSTALLS,3,,,,,,20201126,FB
202011260004881,2020Q4林恩如_期指講座_轉換,CONVERSIONS,4113,,2.0,2805.0,,,20201126,FB
202011260004882,權證小哥_1023(轉換)_關鍵分點獨門解析講座,CONVERSIONS,807,,5.0,9340.0,,,20201126,FB
202011260004883,第八屆大大工程師_20201027_再行銷,LINK_CLICKS,297,,,,,,20201126,FB
202011260004884,權證小哥_1029(觸及)_當沖實戰精華班,REACH,202,,,,,,20201126,FB
202011260004885,2020 Q4 恩如LIKE,PAGE_LIKES,1160,,1.0,8888.0,,,20201126,FB
202011260004886,第八屆大大工程師_20201103_精準組合,LINK_CLICKS,1979,,,,,,20201126,FB
202011260004887,股市爆料同學會_理財受眾A(非儲備受眾)_20201105,APP_INSTALLS,0,,,,,,20201126,FB
202011260004888,股市爆料同學會_理財受眾A(非儲備受眾)_20201106,APP_INSTALLS,5,,,,,,20201126,FB
202011260004889,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,APP_INSTALLS,427,38.0,,,,,20201126,FB
202011260004890,20201110_艾蜜莉下載_Android_自動化廣告_軟體,APP_INSTALLS,191,17.0,,,,,20201126,FB
202011260004891,期貨電子盤_下載_IOS,APP_INSTALLS,27,1.0,,,,,20201126,FB
202011260004892,期貨電子盤_下載_Android,APP_INSTALLS,1,,,,,,20201126,FB
202011260004893,順流小畢_1113(轉換)_商務艙推廣,CONVERSIONS,202,,5.0,17043.0,,,20201126,FB
202011260004894,20201119_阿格力_下載_Android,APP_INSTALLS,508,17.0,,,,,20201126,FB
202011260004895,武財神_APP下載_Android_20201120_股票圖,APP_INSTALLS,204,11.0,,,,,20201126,FB
202011260004896,武財神_APP下載_Android_20201120_自動化廣告_股票圖,APP_INSTALLS,6,2.0,,,,,20201126,FB
202011260004897,武財神_APP下載_iOS_20201120_自動化廣告_股票,APP_INSTALLS,26,1.0,,,,,20201126,FB
202011260004898,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,APP_INSTALLS,388,59.0,,,,,20201126,FB
202011260004899,股市爆料同學會_大眾_20201120,APP_INSTALLS,188,27.0,,,,,20201126,FB
202011260004900,武財神_APP下載_iOS_20201120_股票圖,APP_INSTALLS,2,,,,,,20201126,FB
202011260004901,股市爆料同學會_測試專用_20201120,APP_INSTALLS,611,83.0,,,,,20201126,FB
202011260004902,第三屆大大PM營,LINK_CLICKS,917,,1.0,,,,20201126,FB
202011260004903,施雅棠_首購購買_1124,CONVERSIONS,2190,,20.0,88863.0,,,20201126,FB
202011260004904,權證小哥_1124(影片互動)_當沖實戰精華班,VIDEO_VIEWS,892,,29.0,166628.0,,,20201126,FB
202011260004905,20201124_股人阿勳_下載_Android_軟體,APP_INSTALLS,447,24.0,,,,,20201126,FB
202011260004906,20201124_股人阿勳_下載_IOS_軟體,APP_INSTALLS,916,41.0,,,,,20201126,FB
202011270004907,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,209,31.0,,,,,20201127,FB
202011270004908,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,827,53.0,,,,,20201127,FB
202011270004909,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,621,23.0,1.0,3590.0,1.0,,20201127,FB
202011270004910,無聊詹_IOS_軟體,APP_INSTALLS,78,5.0,,,,,20201127,FB
202011270004911,無聊詹_AOS_軟體,APP_INSTALLS,120,13.0,,,,,20201127,FB
202011270004912,股市爆料同學會_再行銷_20200922,APP_INSTALLS,39,7.0,,,,,20201127,FB
202011270004913,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,393,35.0,,,,,20201127,FB
202011270004914,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,175,12.0,,,,,20201127,FB
202011270004915,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,2,,,,,,20201127,FB
202011270004916,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,0,,,,,,20201127,FB
202011270004917,丹尼爾_AOS_下載_軟體,APP_INSTALLS,16,,,,,,20201127,FB
202011270004918,丹尼爾_IOS_下載_軟體,APP_INSTALLS,23,3.0,,,,,20201127,FB
202011270004919,股市爆料同學會_影片廣告(無設受眾)_20201015_iOS,APP_INSTALLS,7,,,,,,20201127,FB
202011270004920,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,APP_INSTALLS,4,,,,,,20201127,FB
202011270004921,第八屆大大工程師_20201020_陌生開發,LINK_CLICKS,694,,,,,,20201127,FB
202011270004922,股市爆料同學會_影片廣告(無設受眾)_20201015_Android,APP_INSTALLS,3,1.0,,,,,20201127,FB
202011270004923,2020Q4林恩如_期指講座_轉換,CONVERSIONS,4195,,7.0,29042.0,,,20201127,FB
202011270004924,權證小哥_1023(轉換)_關鍵分點獨門解析講座,CONVERSIONS,812,,4.0,15146.0,,,20201127,FB
202011270004925,第八屆大大工程師_20201027_再行銷,LINK_CLICKS,303,,,,,,20201127,FB
202011270004926,權證小哥_1029(觸及)_當沖實戰精華班,REACH,198,,,,,,20201127,FB
202011270004927,2020 Q4 恩如LIKE,PAGE_LIKES,1228,,,,,,20201127,FB
202011270004928,第八屆大大工程師_20201103_精準組合,LINK_CLICKS,2006,,,,,,20201127,FB
202011270004929,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,APP_INSTALLS,369,26.0,,,,,20201127,FB
202011270004930,20201110_艾蜜莉下載_Android_自動化廣告_軟體,APP_INSTALLS,192,17.0,,,,,20201127,FB
202011270004931,期貨電子盤_下載_IOS,APP_INSTALLS,36,1.0,,,,,20201127,FB
202011270004932,期貨電子盤_下載_Android,APP_INSTALLS,0,,,,,,20201127,FB
202011270004933,順流小畢_1113(轉換)_商務艙推廣,CONVERSIONS,200,,6.0,33954.0,,,20201127,FB
202011270004934,20201119_阿格力_下載_Android,APP_INSTALLS,315,15.0,,,,,20201127,FB
202011270004935,武財神_APP下載_Android_20201120_股票圖,APP_INSTALLS,7,,,,,,20201127,FB
202011270004936,武財神_APP下載_Android_20201120_自動化廣告_股票圖,APP_INSTALLS,58,3.0,,,,,20201127,FB
202011270004937,武財神_APP下載_iOS_20201120_自動化廣告_股票,APP_INSTALLS,15,2.0,,,1.0,90.0,20201127,FB
202011270004938,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,APP_INSTALLS,500,61.0,,,,,20201127,FB
202011270004939,股市爆料同學會_大眾_20201120,APP_INSTALLS,93,12.0,,,,,20201127,FB
202011270004940,武財神_APP下載_iOS_20201120_股票圖,APP_INSTALLS,0,,,,,,20201127,FB
202011270004941,股市爆料同學會_測試專用_20201120,APP_INSTALLS,848,92.0,,,,,20201127,FB
202011270004942,第三屆大大PM營,LINK_CLICKS,848,,1.0,3577.0,,,20201127,FB
202011270004943,施雅棠_首購購買_1124,CONVERSIONS,2374,,12.0,57014.0,,,20201127,FB
202011270004944,權證小哥_1124(影片互動)_當沖實戰精華班,VIDEO_VIEWS,883,,5.0,20335.0,,,20201127,FB
202011270004945,20201124_股人阿勳_下載_Android_軟體,APP_INSTALLS,510,33.0,,,,,20201127,FB
202011270004946,20201124_股人阿勳_下載_IOS_軟體,APP_INSTALLS,640,38.0,,,,,20201127,FB
202011270004947,20201126阿格力講座轉換(台北)_講座,CONVERSIONS,2015,,4.0,15481.0,,,20201127,FB
202011270004948,20201126阿格力講座轉換(高雄)_講座,CONVERSIONS,1438,,3.0,8572.0,,,20201127,FB
202011270004949,20201126阿格力講座轉換(台中)_講座,CONVERSIONS,531,,4.0,13680.0,,,20201127,FB
202011280004950,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,131,22.0,,,,,20201128,FB
202011280004951,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,1204,94.0,,,,,20201128,FB
202011280004952,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,474,27.0,,,1.0,,20201128,FB
202011280004953,無聊詹_IOS_軟體,APP_INSTALLS,66,2.0,,,,,20201128,FB
