Serial_Number,Campaign_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Reporting_Date,Category
202011060005790,第八屆大大工程師_20201020_陌生開發,LINK_CLICKS,3061,,2,398,,,20201106,FB
202011060005791,權證小哥_1023(轉換)_關鍵分點獨門解析講座,CONVERSIONS,2425,,18,77740,,,20201106,FB
202011060005792,第八屆大大工程師_20201027_再行銷,LINK_CLICKS,986,,,,,,20201106,FB
202011060005793,20201027阿格力APP下載_iOS_軟體,APP_INSTALLS,514,28,1,,,,20201106,FB
202011060005794,20201027阿格力APP下載_Android_軟體,APP_INSTALLS,507,36,,,,,20201106,FB
202011060005795,權證小哥_1029(觸及)_當沖實戰精華班,REACH,198,,,,,,20201106,FB
202011060005796,1029股人阿勳APP下載_Android_軟體,APP_INSTALLS,3047,140,,,,,20201106,FB
202011060005797,2020 Q4 恩如LIKE,PAGE_LIKES,1291,,,,,,20201106,FB
202011060005798,版本A - 20201102恩如LIKE,PAGE_LIKES,1230,,,,,,20201106,FB
202011060005799,20201102_恩如貼文互動,POST_ENGAGEMENT,904,,2,19776,,,20201106,FB
202011060005800,武財神_APP下載_iOS_20201103_自動化廣告,APP_INSTALLS,50,,,,,,20201106,FB
202011060005801,第八屆大大工程師_20201103_精準組合,LINK_CLICKS,1012,,,,,,20201106,FB
202011060005802,艾蜜莉_1104_雙11銷售_軟體,CONVERSIONS,25142,,36,97498,,,20201106,FB
202011060005803,股市爆料同學會_理財受眾A(非儲備受眾)_20201105,APP_INSTALLS,1178,72,,,,,20201106,FB
202011060005804,無聊詹_雙11活動_軟體,LINK_CLICKS,3377,,7,12215,,,20201106,FB
202011060005805,股市爆料同學會_理財受眾A(非儲備受眾)_20201106,APP_INSTALLS,0,,,,,,20201106,FB
202011070005806,期貨電子盤_下載_IOS(舊),APP_INSTALLS,38,2,,,,,20201107,FB
202011070005807,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,4,,,,,,20201107,FB
202011070005808,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,415,35,,,,,20201107,FB
202011070005809,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,389,19,,,1,,20201107,FB
202011070005810,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,244,34,,,,,20201107,FB
202011070005811,股市爆料同學會_理財受眾A_20200828,APP_INSTALLS,18,4,,,,,20201107,FB
202011070005812,股市爆料同學會_理財受眾C_20200828,APP_INSTALLS,0,,,,,,20201107,FB
202011070005813,股市爆料同學會_大眾TA_20200915,APP_INSTALLS,5,3,,,,,20201107,FB
202011070005814,股市爆料同學會_再行銷_20200922,APP_INSTALLS,7,5,,,,,20201107,FB
202011070005815,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,1436,111,2,698,,,20201107,FB
202011070005816,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,231,15,,,,,20201107,FB
202011070005817,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,1,4,,,,,20201107,FB
202011070005818,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,0,,,,,,20201107,FB
202011070005819,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_iOS,APP_INSTALLS,22,2,,,,,20201107,FB
202011070005820,期貨電子盤_下載_Android(舊),APP_INSTALLS,13,1,,,,,20201107,FB
202011070005821,丹尼爾_AOS_下載_軟體,APP_INSTALLS,18,4,,,,,20201107,FB
202011070005822,丹尼爾_IOS_下載_軟體,APP_INSTALLS,69,5,,,,,20201107,FB
202011070005823,武財神_APP下載_Android_2020928_自動化測試,APP_INSTALLS,1258,67,,,,,20201107,FB
202011070005824,股市爆料同學會_理財受眾A(非儲備受眾)_20201007,APP_INSTALLS,12,1,,,,,20201107,FB
202011070005825,股市爆料同學會_CM粉專_20201014,APP_INSTALLS,11,1,,,,,20201107,FB
202011070005826,2020Q4林恩如_初階講座_轉換,CONVERSIONS,114,,2,5058,,,20201107,FB
202011070005827,第八屆大大工程師_20201020_陌生開發,LINK_CLICKS,2991,,2,329,,,20201107,FB
202011070005828,權證小哥_1023(轉換)_關鍵分點獨門解析講座,CONVERSIONS,2417,,15,57454,,,20201107,FB
202011070005829,第八屆大大工程師_20201027_再行銷,LINK_CLICKS,1000,,1,7777,,,20201107,FB
202011070005830,20201027阿格力APP下載_iOS_軟體,APP_INSTALLS,506,30,,,,,20201107,FB
202011070005831,20201027阿格力APP下載_Android_軟體,APP_INSTALLS,509,44,2,,,,20201107,FB
202011070005832,權證小哥_1029(觸及)_當沖實戰精華班,REACH,205,,1,7118,,,20201107,FB
202011070005833,1029股人阿勳APP下載_Android_軟體,APP_INSTALLS,2998,129,2,,1,790,20201107,FB
202011070005834,武財神_APP下載_iOS_20201103_自動化廣告,APP_INSTALLS,72,4,,,,,20201107,FB
202011070005835,第八屆大大工程師_20201103_精準組合,LINK_CLICKS,987,,,,,,20201107,FB
202011070005836,艾蜜莉_1104_雙11銷售_軟體,CONVERSIONS,966,,17,61647,,,20201107,FB
202011070005837,無聊詹_雙11活動_軟體,LINK_CLICKS,10251,,46,333792,,,20201107,FB
202011070005838,股市爆料同學會_理財受眾A(非儲備受眾)_20201106,APP_INSTALLS,434,58,1,3577,,,20201107,FB
202011080005839,期貨電子盤_下載_IOS(舊),APP_INSTALLS,75,6,,,,,20201108,FB
202011080005840,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,1,,,,,,20201108,FB
202011080005841,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,439,39,,,,,20201108,FB
202011080005842,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,428,20,,,,,20201108,FB
202011080005843,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,296,40,,,,,20201108,FB
202011080005844,股市爆料同學會_理財受眾A_20200828,APP_INSTALLS,27,1,,,,,20201108,FB
202011080005845,股市爆料同學會_理財受眾C_20200828,APP_INSTALLS,0,,,,,,20201108,FB
202011080005846,股市爆料同學會_大眾TA_20200915,APP_INSTALLS,10,,,,,,20201108,FB
202011080005847,股市爆料同學會_再行銷_20200922,APP_INSTALLS,129,24,,,,,20201108,FB
202011080005848,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,1860,113,,,,,20201108,FB
202011080005849,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,221,15,,,,,20201108,FB
202011080005850,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,11,2,,,,,20201108,FB
202011080005851,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,0,,,,,,20201108,FB
202011080005852,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_iOS,APP_INSTALLS,66,6,,,,,20201108,FB
202011080005853,期貨電子盤_下載_Android(舊),APP_INSTALLS,33,3,,,,,20201108,FB
202011080005854,丹尼爾_AOS_下載_軟體,APP_INSTALLS,40,3,,,,,20201108,FB
202011080005855,丹尼爾_IOS_下載_軟體,APP_INSTALLS,89,2,,,,,20201108,FB
202011080005856,武財神_APP下載_Android_2020928_自動化測試,APP_INSTALLS,1206,63,,,,,20201108,FB
202011080005857,股市爆料同學會_理財受眾A(非儲備受眾)_20201007,APP_INSTALLS,199,22,,,,,20201108,FB
202011080005858,股市爆料同學會_CM粉專_20201014,APP_INSTALLS,22,4,,,,,20201108,FB
202011080005859,第八屆大大工程師_20201020_陌生開發,LINK_CLICKS,2958,,2,5808,,,20201108,FB
202011080005860,權證小哥_1023(轉換)_關鍵分點獨門解析講座,CONVERSIONS,2418,,24,127255,,,20201108,FB
202011080005861,第八屆大大工程師_20201027_再行銷,LINK_CLICKS,990,,2,7777,,,20201108,FB
202011080005862,20201027阿格力APP下載_iOS_軟體,APP_INSTALLS,500,27,2,,,,20201108,FB
202011080005863,20201027阿格力APP下載_Android_軟體,APP_INSTALLS,500,43,,,,,20201108,FB
202011080005864,權證小哥_1029(觸及)_當沖實戰精華班,REACH,191,,,,,,20201108,FB
202011080005865,1029股人阿勳APP下載_Android_軟體,APP_INSTALLS,3008,164,2,7777,1,790,20201108,FB
202011080005866,武財神_APP下載_iOS_20201103_自動化廣告,APP_INSTALLS,148,10,,,1,90,20201108,FB
202011080005867,第八屆大大工程師_20201103_精準組合,LINK_CLICKS,984,,,,,,20201108,FB
202011080005868,艾蜜莉_1104_雙11銷售_軟體,CONVERSIONS,1761,,12,47779,,,20201108,FB
202011080005869,無聊詹_雙11活動_軟體,LINK_CLICKS,10000,,54,461915,,,20201108,FB
202011080005870,股市爆料同學會_理財受眾A(非儲備受眾)_20201106,APP_INSTALLS,256,33,,,,,20201108,FB
202011090005871,期貨電子盤_下載_IOS(舊),APP_INSTALLS,35,3,1,7910,,,20201109,FB
202011090005872,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,2,,,,,,20201109,FB
202011090005873,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,537,35,2,,,,20201109,FB
202011090005874,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,455,24,1,1680,1,,20201109,FB
202011090005875,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,295,34,,,,,20201109,FB
202011090005876,股市爆料同學會_理財受眾A_20200828,APP_INSTALLS,14,1,,,,,20201109,FB
202011090005877,股市爆料同學會_大眾TA_20200915,APP_INSTALLS,1,1,,,,,20201109,FB
202011090005878,股市爆料同學會_再行銷_20200922,APP_INSTALLS,129,26,,,,,20201109,FB
202011090005879,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,1258,72,4,25610,,,20201109,FB
202011090005880,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,445,41,,,,,20201109,FB
202011090005881,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,9,,,,,,20201109,FB
202011090005882,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,0,,,,,,20201109,FB
202011090005883,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_iOS,APP_INSTALLS,30,1,,,,,20201109,FB
202011090005884,期貨電子盤_下載_Android(舊),APP_INSTALLS,17,2,,,,,20201109,FB
202011090005885,丹尼爾_AOS_下載_軟體,APP_INSTALLS,19,,,,,,20201109,FB
202011090005886,丹尼爾_IOS_下載_軟體,APP_INSTALLS,55,2,,,,,20201109,FB
202011090005887,武財神_APP下載_Android_2020928_自動化測試,APP_INSTALLS,1134,67,,,,,20201109,FB
202011090005888,股市爆料同學會_理財受眾A(非儲備受眾)_20201007,APP_INSTALLS,4,,,,,,20201109,FB
202011090005889,股市爆料同學會_CM粉專_20201014,APP_INSTALLS,0,,,,,,20201109,FB
202011090005890,第八屆大大工程師_20201020_陌生開發,LINK_CLICKS,2129,,2,2776,,,20201109,FB
202011090005891,權證小哥_1023(轉換)_關鍵分點獨門解析講座,CONVERSIONS,2365,,33,227108,,,20201109,FB
202011090005892,第八屆大大工程師_20201027_再行銷,LINK_CLICKS,965,,,,,,20201109,FB
202011090005893,20201027阿格力APP下載_iOS_軟體,APP_INSTALLS,488,24,2,7910,,,20201109,FB
202011090005894,20201027阿格力APP下載_Android_軟體,APP_INSTALLS,487,33,1,,,,20201109,FB
202011090005895,權證小哥_1029(觸及)_當沖實戰精華班,REACH,199,,,,,,20201109,FB
202011090005896,1029股人阿勳APP下載_Android_軟體,APP_INSTALLS,2972,116,3,,,,20201109,FB
202011090005897,武財神_APP下載_iOS_20201103_自動化廣告,APP_INSTALLS,156,4,,,,,20201109,FB
202011090005898,第八屆大大工程師_20201103_精準組合,LINK_CLICKS,1702,,1,888,,,20201109,FB
202011090005899,艾蜜莉_1104_雙11銷售_軟體,CONVERSIONS,1048,,18,89441,,,20201109,FB
202011090005900,股市爆料同學會_理財受眾A(非儲備受眾)_20201106,APP_INSTALLS,121,21,,,,,20201109,FB
202011090005901,籌碼K線雙11轉換,CONVERSIONS,747,,16,86537,,,20201109,FB
202011090005902,阿勳雙11銷售轉換,CONVERSIONS,6536,,42,150536,,,20201109,FB
202011090005903,權證小哥_1109(轉換)_雙11銷售,CONVERSIONS,96,,6,23581,,,20201109,FB
202011090005904,1109阿勳直播觸及,REACH,550,,3,2776,,,20201109,FB
202011100005905,期貨電子盤_下載_IOS(舊),APP_INSTALLS,14,,,,,,20201110,FB
202011100005906,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,0,,,,,,20201110,FB
202011100005907,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,170,14,,,,,20201110,FB
202011100005908,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,200,8,,,,,20201110,FB
202011100005909,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,222,26,,,,,20201110,FB
202011100005910,股市爆料同學會_大眾TA_20200915,APP_INSTALLS,1,,,,,,20201110,FB
202011100005911,股市爆料同學會_再行銷_20200922,APP_INSTALLS,106,8,,,,,20201110,FB
202011100005912,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,505,31,3,349,,,20201110,FB
202011100005913,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,358,28,,,,,20201110,FB
202011100005914,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,0,,,,,,20201110,FB
202011100005915,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,0,,,,,,20201110,FB
202011100005916,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_iOS,APP_INSTALLS,0,,,,,,20201110,FB
202011100005917,期貨電子盤_下載_Android(舊),APP_INSTALLS,7,1,,,,,20201110,FB
202011100005918,丹尼爾_AOS_下載_軟體,APP_INSTALLS,11,3,,,,,20201110,FB
202011100005919,丹尼爾_IOS_下載_軟體,APP_INSTALLS,24,1,,,,,20201110,FB
202011100005920,武財神_APP下載_Android_2020928_自動化測試,APP_INSTALLS,460,20,,,,,20201110,FB
202011100005921,股市爆料同學會_理財受眾A(非儲備受眾)_20201007,APP_INSTALLS,1,1,,,,,20201110,FB
202011100005922,股市爆料同學會_CM粉專_20201014,APP_INSTALLS,0,1,,,,,20201110,FB
202011100005923,第八屆大大工程師_20201020_陌生開發,LINK_CLICKS,1990,,,,,,20201110,FB
202011100005924,權證小哥_1023(轉換)_關鍵分點獨門解析講座,CONVERSIONS,2388,,38,212115,,,20201110,FB
202011100005925,第八屆大大工程師_20201027_再行銷,LINK_CLICKS,979,,,,,,20201110,FB
202011100005926,20201027阿格力APP下載_iOS_軟體,APP_INSTALLS,489,21,1,,,,20201110,FB
202011100005927,20201027阿格力APP下載_Android_軟體,APP_INSTALLS,491,30,1,,,,20201110,FB
202011100005928,權證小哥_1029(觸及)_當沖實戰精華班,REACH,200,,4,6340,,,20201110,FB
202011100005929,1029股人阿勳APP下載_Android_軟體,APP_INSTALLS,2899,101,4,16518,,,20201110,FB
202011100005930,武財神_APP下載_iOS_20201103_自動化廣告,APP_INSTALLS,72,8,,,,,20201110,FB
202011100005931,第八屆大大工程師_20201103_精準組合,LINK_CLICKS,1984,,2,8126,,,20201110,FB
202011100005932,艾蜜莉_1104_雙11銷售_軟體,CONVERSIONS,1104,,21,86229,,,20201110,FB
202011100005933,股市爆料同學會_理財受眾A(非儲備受眾)_20201106,APP_INSTALLS,206,30,,,,,20201110,FB
202011100005934,籌碼K線雙11轉換,CONVERSIONS,907,,9,46816,,,20201110,FB
202011100005935,阿勳雙11銷售轉換,CONVERSIONS,2582,,29,96930,,,20201110,FB
202011100005936,陳重銘_購買_雙十一活動,CONVERSIONS,13308,,200,296746,,,20201110,FB
202011100005937,權證小哥_1109(轉換)_雙11銷售,CONVERSIONS,2821,,74,451407,,,20201110,FB
202011100005938,1109阿勳直播觸及,REACH,2450,,9,21904,,,20201110,FB
202011100005939,籌碼K線-雙11轉換11/10,CONVERSIONS,3314,,34,128107,,,20201110,FB
202011100005940,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,APP_INSTALLS,642,41,3,10178,,,20201110,FB
202011100005941,20201110_艾蜜莉下載_Android_自動化廣告_軟體,APP_INSTALLS,625,43,,,,,20201110,FB
202011100005942,無聊詹_購買_軟體,CONVERSIONS,1468,,20,101583,,,20201110,FB
202011110005943,期貨電子盤_下載_IOS(舊),APP_INSTALLS,0,1,,,,,20201111,FB
202011110005944,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,0,2,,,,,20201111,FB
202011110005945,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,75,6,,,,,20201111,FB
202011110005946,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,98,7,,,,,20201111,FB
202011110005947,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,105,14,,,,,20201111,FB
202011110005948,股市爆料同學會_大眾TA_20200915,APP_INSTALLS,0,,,,,,20201111,FB
202011110005949,股市爆料同學會_再行銷_20200922,APP_INSTALLS,71,6,,,,,20201111,FB
202011110005950,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,627,45,1,,,,20201111,FB
202011110005951,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,277,12,,,,,20201111,FB
202011110005952,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,0,,,,,,20201111,FB
202011110005953,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,0,,,,,,20201111,FB
202011110005954,期貨電子盤_下載_Android(舊),APP_INSTALLS,0,,,,,,20201111,FB
202011110005955,丹尼爾_AOS_下載_軟體,APP_INSTALLS,8,2,,,,,20201111,FB
202011110005956,丹尼爾_IOS_下載_軟體,APP_INSTALLS,16,,,,,,20201111,FB
202011110005957,武財神_APP下載_Android_2020928_自動化測試,APP_INSTALLS,14,,,,,,20201111,FB
202011110005958,股市爆料同學會_理財受眾A(非儲備受眾)_20201007,APP_INSTALLS,1,,,,,,20201111,FB
202011110005959,股市爆料同學會_CM粉專_20201014,APP_INSTALLS,1,,,,,,20201111,FB
202011110005960,第八屆大大工程師_20201020_陌生開發,LINK_CLICKS,1865,,1,349,,,20201111,FB
202011110005961,權證小哥_1023(轉換)_關鍵分點獨門解析講座,CONVERSIONS,2376,,22,99705,,,20201111,FB
202011110005962,第八屆大大工程師_20201027_再行銷,LINK_CLICKS,977,,,,,,20201111,FB
202011110005963,20201027阿格力APP下載_iOS_軟體,APP_INSTALLS,500,28,2,1928,,,20201111,FB
202011110005964,20201027阿格力APP下載_Android_軟體,APP_INSTALLS,500,21,1,8388,,,20201111,FB
202011110005965,權證小哥_1029(觸及)_當沖實戰精華班,REACH,192,,3,11907,,,20201111,FB
202011110005966,1029股人阿勳APP下載_Android_軟體,APP_INSTALLS,2893,73,4,20946,,,20201111,FB
202011110005967,第八屆大大工程師_20201103_精準組合,LINK_CLICKS,1855,,2,9158,,,20201111,FB
202011110005968,艾蜜莉_1104_雙11銷售_軟體,CONVERSIONS,4077,,46,270084,,,20201111,FB
202011110005969,股市爆料同學會_理財受眾A(非儲備受眾)_20201106,APP_INSTALLS,63,7,1,7910,,,20201111,FB
202011110005970,阿勳雙11銷售轉換,CONVERSIONS,637,,16,52806,,,20201111,FB
202011110005971,陳重銘_購買_雙十一活動,CONVERSIONS,14450,,246,244376,,,20201111,FB
202011110005972,權證小哥_1109(轉換)_雙11銷售,CONVERSIONS,4499,,57,255518,,,20201111,FB
202011110005973,籌碼K線-雙11轉換11/10,CONVERSIONS,3670,,41,189601,,,20201111,FB
202011110005974,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,APP_INSTALLS,652,48,1,349,,,20201111,FB
202011110005975,20201110_艾蜜莉下載_Android_自動化廣告_軟體,APP_INSTALLS,688,39,2,8259,,,20201111,FB
202011110005976,無聊詹_購買_軟體,CONVERSIONS,20575,,177,842822,,,20201111,FB
202011110005977,20201111_艾蜜莉雙11銷售_軟體,CONVERSIONS,11,,1,8621,,,20201111,FB
202011110005978,期貨電子盤_下載_Android,APP_INSTALLS,0,,,,,,20201111,FB
202011110005979,期貨電子盤_下載_IOS,APP_INSTALLS,1,1,,,,,20201111,FB
202011110005980,林恩如_購買期貨_軟體,CONVERSIONS,5378,,26,131157,,,20201111,FB
202011110005981,1111阿勳雙11瘋了季訂閱銷售轉換_軟體,CONVERSIONS,6059,,44,84830,,,20201111,FB
202011110005982,林恩如_購買強棒_軟體,CONVERSIONS,4776,,28,108456,,,20201111,FB
202011120005983,權證小哥_講座_轉換次數(購買),CONVERSIONS,6000,,23,170434,,,20201112,FB
202011120005984,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,71,11,,,,,20201112,FB
202011120005985,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,217,19,,,,,20201112,FB
202011120005986,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,266,17,,,,,20201112,FB
202011120005987,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,188,18,,,,,20201112,FB
202011120005988,無聊詹_IOS_軟體,APP_INSTALLS,55,6,,,,,20201112,FB
202011120005989,無聊詹_AOS_軟體,APP_INSTALLS,19,3,,,,,20201112,FB
202011120005990,股市爆料同學會_大眾TA_20200915,APP_INSTALLS,3,7,,,,,20201112,FB
202011120005991,股市爆料同學會_再行銷_20200922,APP_INSTALLS,91,8,,,,,20201112,FB
202011120005992,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,1257,70,,,,,20201112,FB
202011120005993,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,1019,69,2,1737,,,20201112,FB
202011120005994,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,3,3,,,,,20201112,FB
202011120005995,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,0,,,,,,20201112,FB
202011120005996,丹尼爾_AOS_下載_軟體,APP_INSTALLS,15,,,,,,20201112,FB
202011120005997,丹尼爾_IOS_下載_軟體,APP_INSTALLS,34,,,,,,20201112,FB
202011120005998,武財神_APP下載_Android_2020928_自動化測試,APP_INSTALLS,68,3,,,,,20201112,FB
202011120005999,股市爆料同學會_理財受眾A(非儲備受眾)_20201007,APP_INSTALLS,18,,,,,,20201112,FB
202011120006000,股市爆料同學會_CM粉專_20201014,APP_INSTALLS,9,,,,,,20201112,FB
202011120006001,第八屆大大工程師_20201020_陌生開發,LINK_CLICKS,2010,,,,,,20201112,FB
202011120006002,權證小哥_1023(轉換)_關鍵分點獨門解析講座,CONVERSIONS,2351,,9,53229,,,20201112,FB
202011120006003,第八屆大大工程師_20201027_再行銷,LINK_CLICKS,1032,,,,,,20201112,FB
202011120006004,20201027阿格力APP下載_iOS_軟體,APP_INSTALLS,513,28,,,1,590,20201112,FB
202011120006005,20201027阿格力APP下載_Android_軟體,APP_INSTALLS,507,29,,,,,20201112,FB
202011120006006,權證小哥_1029(觸及)_當沖實戰精華班,REACH,202,,2,10009,,,20201112,FB
202011120006007,1029股人阿勳APP下載_Android_軟體,APP_INSTALLS,884,19,,,,,20201112,FB
202011120006008,2020 Q4 恩如LIKE,PAGE_LIKES,1403,,,,,,20201112,FB
202011120006009,武財神_APP下載_iOS_20201103_自動化廣告,APP_INSTALLS,135,7,,,,,20201112,FB
202011120006010,第八屆大大工程師_20201103_精準組合,LINK_CLICKS,2009,,,,,,20201112,FB
202011120006011,艾蜜莉_1104_雙11銷售_軟體,CONVERSIONS,8487,,33,107462,,,20201112,FB
202011120006012,股市爆料同學會_理財受眾A(非儲備受眾)_20201106,APP_INSTALLS,216,34,1,3771,,,20201112,FB
202011120006013,陳重銘_購買_雙十一活動,CONVERSIONS,14460,,117,130745,,,20201112,FB
202011120006014,權證小哥_1109(轉換)_雙11銷售,CONVERSIONS,3981,,34,319863,,,20201112,FB
202011120006015,籌碼K線-雙11轉換11/10,CONVERSIONS,1820,,17,98791,,,20201112,FB
202011120006016,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,APP_INSTALLS,1092,51,,,,,20201112,FB
202011120006017,20201110_艾蜜莉下載_Android_自動化廣告_軟體,APP_INSTALLS,1074,41,2,3170,,,20201112,FB
202011120006018,20201111_艾蜜莉雙11銷售_軟體,CONVERSIONS,4,,,,,,20201112,FB
202011120006019,期貨電子盤_下載_IOS,APP_INSTALLS,79,6,,,,,20201112,FB
202011120006020,1111阿勳雙11瘋了季訂閱銷售轉換_軟體,CONVERSIONS,9732,,57,191308,,,20201112,FB
202011120006021,期貨電子盤_下載_Android-興趣期貨Broken,APP_INSTALLS,3,,,,,,20201112,FB
202011120006022,期貨電子盤_下載_IOS,APP_INSTALLS,22,,,,,,20201112,FB
202011120006023,期貨電子盤_下載_Android,APP_INSTALLS,43,3,,,,,20201112,FB
202011130006024,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,183,24,,,,,20201113,FB
202011130006025,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,283,16,,,,,20201113,FB
202011130006026,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,527,32,,,2,,20201113,FB
202011130006027,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,192,15,,,,,20201113,FB
202011130006028,無聊詹_IOS_軟體,APP_INSTALLS,149,12,,,,,20201113,FB
202011130006029,無聊詹_AOS_軟體,APP_INSTALLS,66,8,1,,,,20201113,FB
202011130006030,股市爆料同學會_大眾TA_20200915,APP_INSTALLS,11,4,,,,,20201113,FB
202011130006031,股市爆料同學會_再行銷_20200922,APP_INSTALLS,86,9,,,,,20201113,FB
202011130006032,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,644,34,,,,,20201113,FB
202011130006033,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,439,27,,,,,20201113,FB
202011130006034,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,7,2,,,,,20201113,FB
202011130006035,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,0,,,,,,20201113,FB
202011130006036,丹尼爾_AOS_下載_軟體,APP_INSTALLS,15,1,,,,,20201113,FB
202011130006037,丹尼爾_IOS_下載_軟體,APP_INSTALLS,56,2,,,,,20201113,FB
202011130006038,武財神_APP下載_Android_2020928_自動化測試,APP_INSTALLS,459,22,,,,,20201113,FB
202011130006039,股市爆料同學會_CM粉專_20201014,APP_INSTALLS,5,,,,,,20201113,FB
202011130006040,第八屆大大工程師_20201020_陌生開發,LINK_CLICKS,1989,,,,,,20201113,FB
202011130006041,權證小哥_1023(轉換)_關鍵分點獨門解析講座,CONVERSIONS,2438,,23,124242,,,20201113,FB
202011130006042,第八屆大大工程師_20201027_再行銷,LINK_CLICKS,1010,,,,,,20201113,FB
202011130006043,20201027阿格力APP下載_iOS_軟體,APP_INSTALLS,494,22,,,,,20201113,FB
202011130006044,20201027阿格力APP下載_Android_軟體,APP_INSTALLS,497,26,,,,,20201113,FB
202011130006045,權證小哥_1029(觸及)_當沖實戰精華班,REACH,206,,,,,,20201113,FB
202011130006046,2020 Q4 恩如LIKE,PAGE_LIKES,1386,,,,,,20201113,FB
202011130006047,武財神_APP下載_iOS_20201103_自動化廣告,APP_INSTALLS,197,8,,,1,90,20201113,FB
202011130006048,第八屆大大工程師_20201103_精準組合,LINK_CLICKS,1993,,1,1388,,,20201113,FB
202011130006049,艾蜜莉_1104_雙11銷售_軟體,CONVERSIONS,4239,,7,46730,,,20201113,FB
202011130006050,股市爆料同學會_理財受眾A(非儲備受眾)_20201106,APP_INSTALLS,307,21,,,,,20201113,FB
202011130006051,籌碼K線-雙11轉換11/10,CONVERSIONS,7734,,23,92957,,,20201113,FB
202011130006052,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,APP_INSTALLS,909,47,1,15888,,,20201113,FB
